ID;LABEL;DICE
189450-PP;GreyMatter;0.79959626556
189450-PP;Ventricles;0.326224812085
499566-PP;WhiteMatter;0.806233381738
499566-PP;GreyMatter;0.808096450218
499566-PP;Ventricles;0.32590583762
221319;WhiteMatter;0.850001016027
221319;GreyMatter;0.832649932223
221319;Ventricles;0.187988847045
239944;WhiteMatter;0.837590637604
239944;GreyMatter;0.817660963591
239944;Ventricles;0.216195940254
221319-PP;WhiteMatter;0.828699219308
221319-PP;GreyMatter;0.817186428905
221319-PP;Ventricles;0.397901355708
239944-PP;WhiteMatter;0.815180798989
239944-PP;GreyMatter;0.80379297593
239944-PP;Ventricles;0.354911659318
208226;WhiteMatter;0.850475995826
208226;GreyMatter;0.826216056109
208226;Ventricles;0.15875306868
792564;WhiteMatter;0.840957002829
792564;GreyMatter;0.828882207959
792564;Ventricles;0.184971398518
208226-PP;WhiteMatter;0.82810935206
208226-PP;GreyMatter;0.810009778815
208226-PP;Ventricles;0.285727711664
792564-PP;WhiteMatter;0.803495215454
792564-PP;GreyMatter;0.8075129961
792564-PP;Ventricles;0.306637303214
