ID;LABEL;DICE
189450-PP;GreyMatter;0.799491108564
189450-PP;Ventricles;0.32481902041
499566-PP;WhiteMatter;0.806223686914
499566-PP;GreyMatter;0.808261435672
499566-PP;Ventricles;0.323609339471
221319;WhiteMatter;0.850312687075
221319;GreyMatter;0.832774188289
221319;Ventricles;0.185422782145
239944;WhiteMatter;0.838137459234
239944;GreyMatter;0.818102843822
239944;Ventricles;0.214503039504
221319-PP;WhiteMatter;0.828598204635
221319-PP;GreyMatter;0.817228392288
221319-PP;Ventricles;0.393823005345
239944-PP;WhiteMatter;0.815166281479
239944-PP;GreyMatter;0.804055481547
239944-PP;Ventricles;0.352398713036
208226;WhiteMatter;0.85095374382
208226;GreyMatter;0.826504402274
208226;Ventricles;0.157430529388
792564;WhiteMatter;0.841371842437
792564;GreyMatter;0.829188852882
792564;Ventricles;0.18303281795
208226-PP;WhiteMatter;0.828017173694
208226-PP;GreyMatter;0.810104349967
208226-PP;Ventricles;0.282998427398
792564-PP;WhiteMatter;0.803340999259
792564-PP;GreyMatter;0.807653958461
792564-PP;Ventricles;0.304504036534
