ID;LABEL;DICE
189450-PP;GreyMatter;0.804849016477
189450-PP;Ventricles;0.518561881067
499566-PP;WhiteMatter;0.835079301271
499566-PP;GreyMatter;0.805218868135
499566-PP;Ventricles;0.651527306387
221319;WhiteMatter;0.865642477684
221319;GreyMatter;0.820935328955
221319;Ventricles;0.524026782011
239944;WhiteMatter;0.861875992765
239944;GreyMatter;0.812171707222
239944;Ventricles;0.536164475902
221319-PP;WhiteMatter;0.852623431134
221319-PP;GreyMatter;0.815502202195
221319-PP;Ventricles;0.637787952497
239944-PP;WhiteMatter;0.850426091364
239944-PP;GreyMatter;0.805396039841
239944-PP;Ventricles;0.669576086266
208226;WhiteMatter;0.868860434082
208226;GreyMatter;0.815731566416
208226;Ventricles;0.428948067608
792564;WhiteMatter;0.860142560533
792564;GreyMatter;0.820110856055
792564;Ventricles;0.486481358505
208226-PP;WhiteMatter;0.857047091315
208226-PP;GreyMatter;0.806803968443
208226-PP;Ventricles;0.557955950846
792564-PP;WhiteMatter;0.836782747596
792564-PP;GreyMatter;0.807784644249
792564-PP;Ventricles;0.600761692443
